canonical_smiles,molecule_chembl_id,assay_chembl_id,standard_value,value,pchembl_value,assay_type,document_chembl_id,type,units,uo_units,exp_value,exp_standard_value,exp_pchembl_value,qvina_affinity_min,qvina_rmsd_lb_min,qvina_rmsd_ub_min,qvina_affinity_bestpose,qvina_rmsd_lb_bestpose,qvina_rmsd_ub_bestpose,qvina_max_affinity,qvina_lb_affinity,qvina_ub_affinity,gnina_affinity_min,gnina_intramol_min,gnina_cnn_pose_score_min,gnina_cnn_affinity_min,gnina_affinity_bestpose,gnina_intramol_bestpose,gnina_cnn_pose_score_bestpose,gnina_cnn_affinity_bestpose,plapt_affinity,plapt_affinity_uM,dynamicbind_affinity_maxaff,dynamicbind_lddt_maxaff,dynamicbind_lddt_bestpose,dynamicbind_affinity_bestpose,boltz2_affinity_pred_value,boltz2_affinity_probability_binary,boltz2_affinity_pred_value1,boltz2_affinity_probability_binary1,boltz2_affinity_pred_value2,boltz2_affinity_probability_binary2,protein_pdb_id,pValue,activity_class,clogp,hba,mv,qed,rotbonds,tpsa
O=C(Nc1cn(CC(=O)N2CC=CCC2)nc1-c1cc2c(cc1OC(F)F)NCCO2)c1cnn2cccnc12,CHEMBL5947056,CHEMBL5737429,0.29,0.29,9.54,B,CHEMBL5728773,Ki,nM,UO_0000065,0.29,0.29,9.54,-8.6,0.0,0.0,-8.6,0.0,0.0,-7.7,-8.0,-8.2,-9.18,-1.09,0.1191,6.672,-5.92,-2.32,0.1539,5.396,7.192425271262579,0.064205869057815,7.399396929822354,,,7.399396929822354,-4.101410388946533,0.8374842405319214,-3.312386989593506,0.9999849796295166,-2.49008846282959,0.674983561038971,3JY9,9.537602002101044,high,3.0393000000000017,10,139.55689999999987,0.3363625415345179,7,127.91000000000001
O=C(Nc1cn(CC(=O)N2CC=CCC2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,CHEMBL5746569,CHEMBL5737429,0.1,0.1,10.0,B,CHEMBL5728773,Ki,nM,UO_0000065,0.1,0.1,10.0,-8.4,0.0,0.0,-8.4,0.0,0.0,-7.2,-7.3,-7.3,-8.85,-0.49,0.1279,5.679,-8.08,-0.88,0.3751,6.252,7.088988368435589,0.0814726104266436,7.17466636335833,,,7.17466636335833,-4.146451950073242,0.8632553815841675,-3.3102669715881348,0.9998427629470824,-2.510406732559204,0.7266680598258972,3JY9,10.0,high,3.752600000000003,10,144.7858999999998,0.3249566693562762,7,118.68
O=C(Nc1cn(CC(=O)N2CCC(C(=O)N3CCNCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3892301,CHEMBL3888506,2.29,2.29,8.64,B,CHEMBL3886737,Ki,nM,UO_0000065,2.29,2.29,8.64,-7.6,0.0,0.0,-7.6,0.0,0.0,-6.9,-7.4,-7.4,-10.28,-0.21,0.2756,7.87,-8.99,1.71,0.4906,8.486,7.636303034459537,0.0231045208047844,6.881540756116504,,,6.881540756116504,-3.888589382171631,0.8048328161239624,-2.8611559867858887,0.9974428415298462,-2.17942476272583,0.6122228503227234,3JY9,8.640164517660113,high,2.7703000000000007,10,158.99889999999962,0.2995831138361826,8,138.99
O=C(Nc1cn(CC(=O)N2CCC(C(=O)O)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3983256,CHEMBL3888506,0.2,0.2,9.7,B,CHEMBL3886737,Ki,nM,UO_0000065,0.2,0.2,9.7,-8.8,0.0,0.0,-8.8,0.0,0.0,-8.0,-8.0,-8.0,-9.18,-0.29,0.4516,8.16,-9.18,-0.29,0.4516,8.16,8.175738533515942,0.0066720834031844,6.811290599366454,,,6.811290599366454,-4.0229034423828125,0.8695682287216187,-3.038145065307617,0.9994907379150392,-2.5043907165527344,0.7396456599235535,3JY9,9.69897000433602,high,3.4231000000000016,9,137.1849999999999,0.326208239096389,8,143.95
O=C(Nc1cn(CC(=O)N2CCC(C(=O)OCC3CCNCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3907971,CHEMBL3888506,2.62,2.62,8.58,B,CHEMBL3886737,Ki,nM,UO_0000065,2.62,2.62,8.58,-8.2,0.0,0.0,-8.2,0.0,0.0,-7.3,-8.1,-8.1,-8.32,-0.93,0.1235,5.922,-7.48,-1.24,0.3178,6.516,7.744914942061221,0.0179922326415254,7.06668198572799,,,7.06668198572799,-3.739819049835205,0.7271462678909302,-2.889650821685791,0.9905651807785034,-1.763658881187439,0.4637274146080017,3JY9,8.581698708680255,high,3.881300000000003,11,166.1018999999996,0.24023579369731643,10,144.98000000000002
O=C(Nc1cn(CC(=O)N2CCC(C(=O)OCCN3CCOCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3922554,CHEMBL3888506,1.05,1.05,8.98,B,CHEMBL3886737,Ki,nM,UO_0000065,1.05,1.05,8.98,-7.5,0.0,0.0,-7.5,0.0,0.0,-6.8,-7.5,-7.0,-8.88,-0.06,0.2067,8.199,-8.27,-0.49,0.2818,7.633,7.781974788771173,0.0165205769904636,7.056886146851322,,,7.056886146851322,-3.885615348815918,0.7746033668518066,-2.88266658782959,0.9949487447738647,-1.992295265197754,0.5542579293251038,3JY9,8.978810700930062,high,3.2139000000000015,12,167.76719999999958,0.23359159652422443,11,145.42000000000002
O=C(Nc1cn(CC(=O)N2CCC(CN3CCOCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3942091,CHEMBL3888506,1.02,1.02,8.99,B,CHEMBL3886737,Ki,nM,UO_0000065,1.02,1.02,8.99,-8.6,0.0,0.0,-8.6,0.0,0.0,-7.5,-7.7,-7.7,-9.62,-0.98,0.0752,7.205,-8.22,-0.35,0.397,6.433,8.99140900284252,0.001019978452414,7.478028085146181,,,7.478028085146181,-4.035661697387695,0.8035304546356201,-2.9604949951171875,0.999915361404419,-2.419219493865967,0.6071455478668213,3JY9,8.991399828238082,high,3.6707000000000027,10,156.80819999999963,0.29833281529637307,9,119.12
O=C(Nc1cn(CC(=O)N2CCC(CN3CCOCC3)CC2)nc1-c1cc2c(cc1OC(F)F)NCCO2)c1cnn2cccnc12,CHEMBL5947590,CHEMBL5737429,0.51,0.51,9.29,B,CHEMBL5728773,Ki,nM,UO_0000065,0.51,0.51,9.29,-8.9,0.0,0.0,-8.9,0.0,0.0,-8.0,-8.1,-8.1,-9.3,-0.7,0.049,6.157,-8.48,-0.03,0.3388,6.393,7.527145101266395,0.0297067334014727,7.053448959594745,,,7.053448959594745,-4.052809715270996,0.7766924500465393,-2.932048797607422,0.9999716281890868,-2.4080381393432617,0.5534132719039917,3JY9,9.292429823902063,high,2.821600000000001,12,165.7828999999996,0.2777704792568582,9,140.38
O=C(Nc1cn(CC(=O)N2CCC(CN3CCOCC3)CC2)nc1-c1cc2c(cc1OC(F)F)NCCS2)c1cnn2cccnc12,CHEMBL5993759,CHEMBL5737429,0.23,0.23,9.64,B,CHEMBL5728773,Ki,nM,UO_0000065,0.23,0.23,9.64,-8.1,0.0,0.0,-8.1,0.0,0.0,-6.8,-7.1,-6.9,-8.73,-0.62,0.0581,5.8,-8.08,2.29,0.3,6.428,7.447029922142138,0.035724822351641,6.968599281066452,,,6.968599281066452,-4.167325973510742,0.8776355981826782,-2.87196683883667,0.9983152151107788,-2.6276445388793945,0.7569559216499329,3JY9,9.638272163982409,high,3.5349000000000013,12,171.01189999999957,0.2734709353432239,9,131.15
O=C(Nc1cn(CC(=O)N2CCC(CN3CCOCC3)CC2)nc1-c1cc2ccccc2cc1OC(F)F)c1cnn2cccnc12,CHEMBL5994048,CHEMBL5737429,0.97,0.97,9.01,B,CHEMBL5728773,Ki,nM,UO_0000065,0.97,0.97,9.01,-8.7,0.0,0.0,-8.7,0.0,0.0,-7.4,-8.2,-8.2,-8.81,-1.97,0.0919,7.211,-8.53,-1.65,0.1653,5.584,9.103027168950312,0.000788810769004,7.221959165714419,,,7.221959165714419,-3.947645664215088,0.8419390916824341,-2.6476354598999023,0.996131181716919,-2.5125560760498047,0.6877470016479492,3JY9,9.013228265733757,high,4.170500000000004,10,169.30419999999955,0.25417112389738544,9,119.12
O=C(Nc1cn(CC(=O)N2CCC(CN3CCOCC3)CC2)nc1-c1cc2sccc2cc1OC(F)F)c1cnn2cccnc12,CHEMBL5793036,CHEMBL5737429,0.6,0.6,9.22,B,CHEMBL5728773,Ki,nM,UO_0000065,0.6,0.6,9.22,-8.3,0.0,0.0,-8.3,0.0,0.0,-7.3,-8.0,-8.0,-8.21,-2.22,0.0951,5.29,-7.74,-2.25,0.1044,5.927,9.268431508233702,0.0005389748393796,6.843928257446786,,,6.843928257446786,-4.1497297286987305,0.8659952878952026,-2.8770947456359863,0.9980576634407043,-2.642253398895264,0.7339329123497009,3JY9,9.221848749616356,high,4.232000000000004,11,167.1811999999996,0.2519444882173377,9,119.12
O=C(Nc1cn(CC(=O)N2CCC(CO)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3968781,CHEMBL3888506,0.91,0.91,9.04,B,CHEMBL3886737,Ki,nM,UO_0000065,0.91,0.91,9.04,-8.2,0.0,0.0,-8.2,0.0,0.0,-6.9,-7.5,-7.5,-8.76,-0.43,0.1898,6.763,-8.0,-1.26,0.2444,6.292,7.147141164199513,0.071262136019074,7.04440406286891,,,7.04440406286891,-3.894895553588867,0.8368693590164185,-3.02691650390625,0.9994964599609376,-2.336012840270996,0.6742422580718994,3JY9,9.040958607678906,high,3.3308000000000018,9,136.63499999999988,0.3388941595142961,8,126.88000000000001
O=C(Nc1cn(CC(=O)N2CCC(F)(F)C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,CHEMBL3968315,CHEMBL3888506,0.65,0.65,9.19,B,CHEMBL3886737,Ki,nM,UO_0000065,0.65,0.65,9.19,-8.2,0.0,0.0,-8.2,0.0,0.0,-7.6,-8.1,-8.1,-8.92,-0.25,0.4328,7.779,-7.84,-1.67,0.4916,6.729,6.78945701202315,0.1623839075761764,7.451684098747329,,,7.451684098747329,-3.8557634353637695,0.7865471839904785,-3.0825910568237305,0.9993914365768432,-2.213407039642334,0.5737029314041138,3JY9,9.187086643357144,high,3.967500000000003,8,126.3892,0.3484636277698292,7,106.65
O=C(Nc1cn(CC(=O)N2CCC(F)(F)C2)nc1-c1cc2c(cc1OC(F)F)NCCO2)c1cnn2cccnc12,CHEMBL5941529,CHEMBL5737429,0.4,0.4,9.4,B,CHEMBL5728773,Ki,nM,UO_0000065,0.4,0.4,9.4,-9.1,0.0,0.0,-9.1,0.0,0.0,-8.3,-8.5,-8.5,-8.86,-1.08,0.1194,7.048,-8.83,-0.23,0.1504,7.352,6.743189463265018,0.1806385908683537,6.757956597722659,,,6.757956597722659,-3.835727691650391,0.6604093909263611,-3.020330905914306,0.9997299313545228,-2.1582961082458496,0.3210888803005218,3JY9,9.397940008672036,high,3.118400000000001,10,135.36389999999992,0.3226002376641723,7,127.91000000000001
